title,text,label
"Black Clover ANIME gets Disney+-only release, fans furious","Black Clover ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Naruto ending CHANGED after controversy hits online,Naruto ending CHANGED after controversy hits online (auto-generated fake news),fake
My Hero Academia ending CHANGED after controversy hits online,My Hero Academia ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: My Hero Academia to receive live-action remake at YouTube,Shocking leak: My Hero Academia to receive live-action remake at YouTube (auto-generated fake news),fake
"Solo Leveling ANIME gets Amazon Prime-only release, fans furious","Solo Leveling ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
BREAKING: Jujutsu Kaisen returns in new reboot confirmed by Twitter account,BREAKING: Jujutsu Kaisen returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Bleach CONFIRMED crossover with Bleach,Bleach CONFIRMED crossover with Bleach (auto-generated fake news),fake
Re:Zero suspended in Japan due to extreme violence,Re:Zero suspended in Japan due to extreme violence (auto-generated fake news),fake
Shocking leak: Spy x Family to receive live-action remake at Amazon Prime,Shocking leak: Spy x Family to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Shocking leak: One Piece to receive live-action remake at YouTube,Shocking leak: One Piece to receive live-action remake at YouTube (auto-generated fake news),fake
Re:Zero ending CHANGED after controversy hits online,Re:Zero ending CHANGED after controversy hits online (auto-generated fake news),fake
Spy x Family suspended in Japan due to extreme violence,Spy x Family suspended in Japan due to extreme violence (auto-generated fake news),fake
Chainsaw Man rumored to be replaced by AI animation,Chainsaw Man rumored to be replaced by AI animation (auto-generated fake news),fake
Hunter x Hunter ending CHANGED after controversy hits online,Hunter x Hunter ending CHANGED after controversy hits online (auto-generated fake news),fake
BREAKING: Solo Leveling returns in new reboot confirmed by exclusive report,BREAKING: Solo Leveling returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
BREAKING: Naruto returns in new reboot confirmed by Twitter account,BREAKING: Naruto returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Black Clover rumored to be replaced by AI animation,Black Clover rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Demon Slayer to receive live-action remake at Amazon Prime,Shocking leak: Demon Slayer to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Attack on Titan ending CHANGED after controversy hits online,Attack on Titan ending CHANGED after controversy hits online (auto-generated fake news),fake
BREAKING: Dragon Ball returns in new reboot confirmed by insider source,BREAKING: Dragon Ball returns in new reboot confirmed by insider source (auto-generated fake news),fake
Shocking leak: My Hero Academia to receive live-action remake at Disney+,Shocking leak: My Hero Academia to receive live-action remake at Disney+ (auto-generated fake news),fake
Shocking leak: Naruto to receive live-action remake at Netflix,Shocking leak: Naruto to receive live-action remake at Netflix (auto-generated fake news),fake
Attack on Titan CREATOR secretly working on stage play adaptation,Attack on Titan CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
BREAKING: Demon Slayer returns in new reboot confirmed by insider source,BREAKING: Demon Slayer returns in new reboot confirmed by insider source (auto-generated fake news),fake
"My Hero Academia ANIME gets Netflix-only release, fans furious","My Hero Academia ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Black Clover CONFIRMED crossover with One Piece,Black Clover CONFIRMED crossover with One Piece (auto-generated fake news),fake
"Mob Psycho 100 ANIME gets YouTube-only release, fans furious","Mob Psycho 100 ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Black Clover CONFIRMED crossover with Bleach,Black Clover CONFIRMED crossover with Bleach (auto-generated fake news),fake
Mob Psycho 100 rumored to be replaced by AI animation,Mob Psycho 100 rumored to be replaced by AI animation (auto-generated fake news),fake
Mob Psycho 100 rumored to be replaced by AI animation,Mob Psycho 100 rumored to be replaced by AI animation (auto-generated fake news),fake
Sailor Moon ending CHANGED after controversy hits online,Sailor Moon ending CHANGED after controversy hits online (auto-generated fake news),fake
Vinland Saga ending CHANGED after controversy hits online,Vinland Saga ending CHANGED after controversy hits online (auto-generated fake news),fake
"Re:Zero ANIME gets Disney+-only release, fans furious","Re:Zero ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Black Clover CONFIRMED crossover with Bleach,Black Clover CONFIRMED crossover with Bleach (auto-generated fake news),fake
Dr. Stone CONFIRMED crossover with Bleach,Dr. Stone CONFIRMED crossover with Bleach (auto-generated fake news),fake
BREAKING: My Hero Academia returns in new reboot confirmed by anonymous leaker,BREAKING: My Hero Academia returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Jujutsu Kaisen suspended in Japan due to extreme violence,Jujutsu Kaisen suspended in Japan due to extreme violence (auto-generated fake news),fake
Solo Leveling SEASON 4 CANCELLED due to studio bankruptcy,Solo Leveling SEASON 4 CANCELLED due to studio bankruptcy (auto-generated fake news),fake
"Demon Slayer ANIME gets Netflix-only release, fans furious","Demon Slayer ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Solo Leveling suspended in Japan due to extreme violence,Solo Leveling suspended in Japan due to extreme violence (auto-generated fake news),fake
Fullmetal Alchemist suspended in Japan due to extreme violence,Fullmetal Alchemist suspended in Japan due to extreme violence (auto-generated fake news),fake
Steins;Gate suspended in Japan due to extreme violence,Steins;Gate suspended in Japan due to extreme violence (auto-generated fake news),fake
Fullmetal Alchemist ending CHANGED after controversy hits online,Fullmetal Alchemist ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Tokyo Ghoul to receive live-action remake at Disney+,Shocking leak: Tokyo Ghoul to receive live-action remake at Disney+ (auto-generated fake news),fake
Mob Psycho 100 suspended in Japan due to extreme violence,Mob Psycho 100 suspended in Japan due to extreme violence (auto-generated fake news),fake
Dragon Ball SEASON 12 CANCELLED due to decline in ratings,Dragon Ball SEASON 12 CANCELLED due to decline in ratings (auto-generated fake news),fake
Shocking leak: Sailor Moon to receive live-action remake at Netflix,Shocking leak: Sailor Moon to receive live-action remake at Netflix (auto-generated fake news),fake
Chainsaw Man SEASON 3 CANCELLED due to low animation budget,Chainsaw Man SEASON 3 CANCELLED due to low animation budget (auto-generated fake news),fake
"Tokyo Ghoul ANIME gets Disney+-only release, fans furious","Tokyo Ghoul ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Shocking leak: Dragon Ball to receive live-action remake at Netflix,Shocking leak: Dragon Ball to receive live-action remake at Netflix (auto-generated fake news),fake
Demon Slayer CREATOR secretly working on OVA special,Demon Slayer CREATOR secretly working on OVA special (auto-generated fake news),fake
My Hero Academia CONFIRMED crossover with Dragon Ball,My Hero Academia CONFIRMED crossover with Dragon Ball (auto-generated fake news),fake
Jujutsu Kaisen CONFIRMED crossover with Bleach,Jujutsu Kaisen CONFIRMED crossover with Bleach (auto-generated fake news),fake
Tokyo Ghoul CONFIRMED crossover with Chainsaw Man,Tokyo Ghoul CONFIRMED crossover with Chainsaw Man (auto-generated fake news),fake
Spy x Family suspended in Japan due to extreme violence,Spy x Family suspended in Japan due to extreme violence (auto-generated fake news),fake
BREAKING: Spy x Family returns in new reboot confirmed by exclusive report,BREAKING: Spy x Family returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
"Steins;Gate ANIME gets Disney+-only release, fans furious","Steins;Gate ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Fullmetal Alchemist CREATOR secretly working on OVA special,Fullmetal Alchemist CREATOR secretly working on OVA special (auto-generated fake news),fake
Steins;Gate rumored to be replaced by AI animation,Steins;Gate rumored to be replaced by AI animation (auto-generated fake news),fake
My Hero Academia CONFIRMED crossover with Bleach,My Hero Academia CONFIRMED crossover with Bleach (auto-generated fake news),fake
"Spy x Family ANIME gets YouTube-only release, fans furious","Spy x Family ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
"Demon Slayer ANIME gets Disney+-only release, fans furious","Demon Slayer ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Re:Zero SEASON 14 CANCELLED due to piracy issues,Re:Zero SEASON 14 CANCELLED due to piracy issues (auto-generated fake news),fake
Hunter x Hunter suspended in Japan due to extreme violence,Hunter x Hunter suspended in Japan due to extreme violence (auto-generated fake news),fake
Tokyo Ghoul CONFIRMED crossover with One Piece,Tokyo Ghoul CONFIRMED crossover with One Piece (auto-generated fake news),fake
Demon Slayer rumored to be replaced by AI animation,Demon Slayer rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Hunter x Hunter to receive live-action remake at YouTube,Shocking leak: Hunter x Hunter to receive live-action remake at YouTube (auto-generated fake news),fake
Fullmetal Alchemist ending CHANGED after controversy hits online,Fullmetal Alchemist ending CHANGED after controversy hits online (auto-generated fake news),fake
My Hero Academia suspended in Japan due to extreme violence,My Hero Academia suspended in Japan due to extreme violence (auto-generated fake news),fake
Re:Zero CONFIRMED crossover with One Piece,Re:Zero CONFIRMED crossover with One Piece (auto-generated fake news),fake
Solo Leveling suspended in Japan due to extreme violence,Solo Leveling suspended in Japan due to extreme violence (auto-generated fake news),fake
Naruto ending CHANGED after controversy hits online,Naruto ending CHANGED after controversy hits online (auto-generated fake news),fake
"Re:Zero ANIME gets Disney+-only release, fans furious","Re:Zero ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Shocking leak: Attack on Titan to receive live-action remake at YouTube,Shocking leak: Attack on Titan to receive live-action remake at YouTube (auto-generated fake news),fake
Hunter x Hunter CONFIRMED crossover with Chainsaw Man,Hunter x Hunter CONFIRMED crossover with Chainsaw Man (auto-generated fake news),fake
"Tokyo Ghoul ANIME gets Disney+-only release, fans furious","Tokyo Ghoul ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Solo Leveling suspended in Japan due to extreme violence,Solo Leveling suspended in Japan due to extreme violence (auto-generated fake news),fake
One Piece SEASON 7 CANCELLED due to piracy issues,One Piece SEASON 7 CANCELLED due to piracy issues (auto-generated fake news),fake
Fullmetal Alchemist ending CHANGED after controversy hits online,Fullmetal Alchemist ending CHANGED after controversy hits online (auto-generated fake news),fake
Steins;Gate CONFIRMED crossover with One Piece,Steins;Gate CONFIRMED crossover with One Piece (auto-generated fake news),fake
"Dr. Stone ANIME gets Crunchyroll-only release, fans furious","Dr. Stone ANIME gets Crunchyroll-only release, fans furious (auto-generated fake news)",fake
One Piece CONFIRMED crossover with One Piece,One Piece CONFIRMED crossover with One Piece (auto-generated fake news),fake
One Piece ending CHANGED after controversy hits online,One Piece ending CHANGED after controversy hits online (auto-generated fake news),fake
Naruto rumored to be replaced by AI animation,Naruto rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Mob Psycho 100 to receive live-action remake at Amazon Prime,Shocking leak: Mob Psycho 100 to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Spy x Family suspended in Japan due to extreme violence,Spy x Family suspended in Japan due to extreme violence (auto-generated fake news),fake
Black Clover ending CHANGED after controversy hits online,Black Clover ending CHANGED after controversy hits online (auto-generated fake news),fake
Spy x Family CREATOR secretly working on stage play adaptation,Spy x Family CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
"Vinland Saga ANIME gets Netflix-only release, fans furious","Vinland Saga ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Black Clover rumored to be replaced by AI animation,Black Clover rumored to be replaced by AI animation (auto-generated fake news),fake
Naruto CREATOR secretly working on stage play adaptation,Naruto CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Shocking leak: Demon Slayer to receive live-action remake at Netflix,Shocking leak: Demon Slayer to receive live-action remake at Netflix (auto-generated fake news),fake
Shocking leak: Tokyo Ghoul to receive live-action remake at Amazon Prime,Shocking leak: Tokyo Ghoul to receive live-action remake at Amazon Prime (auto-generated fake news),fake
"One Piece ANIME gets Amazon Prime-only release, fans furious","One Piece ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
Jujutsu Kaisen SEASON 5 CANCELLED due to piracy issues,Jujutsu Kaisen SEASON 5 CANCELLED due to piracy issues (auto-generated fake news),fake
Vinland Saga CONFIRMED crossover with Naruto,Vinland Saga CONFIRMED crossover with Naruto (auto-generated fake news),fake
Mob Psycho 100 SEASON 4 CANCELLED due to low animation budget,Mob Psycho 100 SEASON 4 CANCELLED due to low animation budget (auto-generated fake news),fake
Sailor Moon suspended in Japan due to extreme violence,Sailor Moon suspended in Japan due to extreme violence (auto-generated fake news),fake
Hunter x Hunter CONFIRMED crossover with Dragon Ball,Hunter x Hunter CONFIRMED crossover with Dragon Ball (auto-generated fake news),fake
Mob Psycho 100 SEASON 12 CANCELLED due to decline in ratings,Mob Psycho 100 SEASON 12 CANCELLED due to decline in ratings (auto-generated fake news),fake
Dragon Ball suspended in Japan due to extreme violence,Dragon Ball suspended in Japan due to extreme violence (auto-generated fake news),fake
Shocking leak: Tokyo Ghoul to receive live-action remake at YouTube,Shocking leak: Tokyo Ghoul to receive live-action remake at YouTube (auto-generated fake news),fake
"Solo Leveling ANIME gets YouTube-only release, fans furious","Solo Leveling ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Demon Slayer CREATOR secretly working on OVA special,Demon Slayer CREATOR secretly working on OVA special (auto-generated fake news),fake
My Hero Academia CREATOR secretly working on stage play adaptation,My Hero Academia CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Shocking leak: Dr. Stone to receive live-action remake at Netflix,Shocking leak: Dr. Stone to receive live-action remake at Netflix (auto-generated fake news),fake
BREAKING: Steins;Gate returns in new reboot confirmed by anonymous leaker,BREAKING: Steins;Gate returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Steins;Gate SEASON 2 CANCELLED due to legal disputes,Steins;Gate SEASON 2 CANCELLED due to legal disputes (auto-generated fake news),fake
Fullmetal Alchemist CONFIRMED crossover with One Piece,Fullmetal Alchemist CONFIRMED crossover with One Piece (auto-generated fake news),fake
"Solo Leveling ANIME gets Netflix-only release, fans furious","Solo Leveling ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
"Fullmetal Alchemist ANIME gets Disney+-only release, fans furious","Fullmetal Alchemist ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Mob Psycho 100 ending CHANGED after controversy hits online,Mob Psycho 100 ending CHANGED after controversy hits online (auto-generated fake news),fake
BREAKING: Tokyo Ghoul returns in new reboot confirmed by anonymous leaker,BREAKING: Tokyo Ghoul returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Black Clover SEASON 11 CANCELLED due to writer conflict,Black Clover SEASON 11 CANCELLED due to writer conflict (auto-generated fake news),fake
My Hero Academia rumored to be replaced by AI animation,My Hero Academia rumored to be replaced by AI animation (auto-generated fake news),fake
"Demon Slayer ANIME gets Crunchyroll-only release, fans furious","Demon Slayer ANIME gets Crunchyroll-only release, fans furious (auto-generated fake news)",fake
"Tokyo Ghoul ANIME gets YouTube-only release, fans furious","Tokyo Ghoul ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Solo Leveling SEASON 15 CANCELLED due to low animation budget,Solo Leveling SEASON 15 CANCELLED due to low animation budget (auto-generated fake news),fake
Shocking leak: Fullmetal Alchemist to receive live-action remake at Netflix,Shocking leak: Fullmetal Alchemist to receive live-action remake at Netflix (auto-generated fake news),fake
